subject_ID,tau,subjective_cost,patience,c_max,belief_bias,exaggeration_factor,hazard_lapse,log_likelihood,n_obs
99,14.97468927350559,-147.71921734428435,5.5907847327357665,79.99999999999964,1.0676691096552384,1.2376233663596543,0.5410380060965121,-135.3520448169361,633
26,41.69869606025286,-299.99999999999693,6.569938251377511,79.99999999998651,2.0463738620485508,2.051910314025902,0.838997576177834,-171.47179186308148,694
80,43.32052489795445,-183.3428578771318,4.640393255638547,79.99999999999528,1.7763568394002505e-14,1.3893400454562228,0.9154354955562222,-177.57770365433012,479
75,11.849235356312484,-107.7959763340789,6.366434744549094,15.350062542506944,0.8893722441124472,1.7865816970337318,0.45374284410032706,-152.4619748376313,554
13,23.063124933193425,-171.30296103646447,4.178509012688663,56.785991940093,0.8020239615477203,1.5465950049933426,0.6742539516423539,-148.85245243683363,473
29,9.703755523140735,-42.75525395606226,7.309523228553623,13.900550048782769,0.9379200954381499,1.5337192115056237,0.7278740533314437,-161.41430717419954,591
46,36.89329636691408,-217.112040144648,5.065610829386221,50.8475299665269,0.2023243270955506,1.4467295646440557,0.6451185899105089,-175.0895666278088,492
52,43.138846709483595,-299.99999999998096,3.449647367407837,79.99999999999952,1.4323718804832974,1.3080668462026408,0.5630498257694875,-175.50657911017478,420
67,5.631404163203584,-33.977827557678054,6.358362818171537,6.252667354636763,1.8139019151525573,1.6395363299371088,0.999999999999986,-156.79837923798829,464
105,11.557491970410148,-69.72307779374282,6.5448327256447385,12.53498501167784,0.5564750370397906,1.5310075502492102,0.9999999999999971,-172.14560350564412,533
101,15.877355674137085,-151.29917221015546,6.180232851185065,19.59961466902321,0.9990769042396102,1.381697027003918,0.6709516734336968,-157.6178279886814,583
61,8.439593567386915,-61.853798147327026,6.470497929820456,15.480863948303455,1.465752799534068,1.4357183096740203,0.8357284342900143,-141.4726419159401,586
27,31.19260150055105,-241.5450189830007,6.735760024349229,39.49847777801934,0.7176640889725456,2.0951125702120095,0.5680976488345494,-162.45067504217985,627
93,54.29607924150051,-299.9999999999818,5.5582027183681095,45.15492529111573,1.2292152642237963,1.6939935270767157,0.7343152209467196,-185.2996216095528,447
17,3.8455279600957226,-31.39384365638432,12.518693673979174,3.604807174561536,0.9652202814715403,3.138723074916376,0.9999999999999859,-163.53009592459483,661
7,25.63514185776896,-193.57672927122152,6.8359529596673845,30.03492257760779,0.06283107787771502,1.5887308637303312,0.4615040281715731,-167.38153124712804,602
12,10.597240626853655,-81.46534091569782,6.401462960257898,17.894614361076577,0.968171363454831,1.5269249485359322,0.8310454228696142,-144.10861870671772,593
103,4.071302077487552,-52.4367445751017,10.448395731161899,4.366130904486347,0.5703278303184138,1.2871553529447175,0.2576266552341638,-139.18403308911297,771
48,21.902990561450448,-198.14101428428012,3.5230057819251708,64.16781893165081,0.5567051116833377,1.4326275551748124,0.6143626905940219,-147.20981797820778,454
43,27.97370604437187,-183.38874008344814,9.053283626514345,30.31570313049687,2.2119115097484814,2.1538224956857634,7.93809462606987e-15,-164.04047604973533,727
100,36.62263359509485,-275.04557873344015,6.213287893431307,41.96256542825114,0.07715815991517738,1.4905559840949567,0.667625041290436,-172.6601603143687,592
45,8.230381381953258,-77.42189630658713,6.391825888784687,7.938245294289537,0.8664766337252285,1.530365200549339,0.6223609971615544,-152.44816733176455,495
73,8.188799922633514,-86.42994058784583,4.956269390567291,10.227791681326558,0.9421757820057599,1.2441783236597097,0.5560837817691355,-142.71163915755716,420
24,22.54220991607171,-181.03035762323344,5.9240360394114155,37.158508370582375,1.8306992180969903,1.4898953996545525,0.7677773359706666,-156.39397969411309,601
71,35.71078340423569,-182.15488526825862,3.3449040990384535,79.99999999999551,1.113481605779806,3.0832423608708917,0.7601898781336498,-155.02417068000946,381
76,28.223261329731002,-165.09171825546545,5.68966301012855,41.098945385450534,0.7018445159891182,1.9140426143721263,0.7328884058099228,-167.778829239795,537
96,3.710321915704071,-26.34567149535026,5.92395061832761,7.031087489250808,0.36462564192731994,1.7941625103813201,0.9999999999999941,-121.34488881896678,480
98,32.5286514789321,-154.2378112497063,4.798541509584291,59.77434512262646,2.0926338013946615,3.3707354660811633,0.7622111046132752,-156.27733980664402,468
97,41.425560083344905,-161.00523384911935,5.150669493904498,79.99999871655663,2.220446049250313e-15,1.6048314526562737,0.5540848019428048,-170.20395087228962,499
79,38.66064401731976,-209.42885106802302,4.253162564559208,79.9999999999975,1.0185806279129033,2.626121423607927,0.9999999999999944,-161.13129457201407,471
58,54.03267782369065,-299.99999999999795,7.205020847325074,56.46432253010804,1.6690775480526345,2.2860418857552784,0.6026653573341586,-197.22451311302007,621
9,2.71749497280107,-25.53764333745214,6.353335541317595,2.632909375696663,1.6892830886002428,1.0942537406228596,0.9999999999999747,-139.98888154059213,433
35,11.536990165823418,-82.20545020299275,6.266467889402139,14.051640244206906,4.4365917653790627e-16,2.1328941528852035,0.8368414788870838,-156.47357318662478,526
92,20.601481612462536,-103.67939605862063,4.750756053536662,39.58742395553633,0.4523365248565403,2.55382773362951,0.7836214478880692,-152.26796312210263,460
42,9.776409236925645,-64.86151684667625,7.458848637810483,10.065306049549271,1.296480846547575,1.358984368982158,0.12157817852678465,-164.17436497042453,543
40,8.473894343183872,-63.44810091749659,6.300332653909376,11.540517378486257,1.6674451676154243,1.2154417332993976,0.5838419761261087,-151.7023602193454,524
50,13.887315233011925,-160.37037149671747,4.926918656517852,12.918432954530598,1.198372552654482,1.1106256863624928,0.4947930246288979,-164.49454377542762,455
30,7.744553588029099,-66.57979108361863,6.000286330980597,12.239998032758166,0.7047272957668991,1.769151300355733,0.8946207709223619,-137.51620480606056,536
85,30.710125674815032,-289.554836784544,4.507259324583028,79.99999999999085,1.0414594645217503,0.9616676011355842,0.48662076705432644,-156.14979534015373,567
57,5.02027409669796,-36.8447166855984,5.893314478556991,6.177970701278632,1.1565186132768512,2.303248528174468,0.9999999999999976,-141.88598028361972,445
95,39.169549460104705,-227.12198241001892,7.0324078577146185,47.18578370179283,0.5413267305330318,1.2825170172483467,0.722510808387911,-178.3756748596894,630
21,10.267443159296903,-66.79605621346958,5.588557708451616,21.761226794592645,1.3472523719481186,2.0705945376075316,0.9999999999999909,-139.66061714239123,528
5,45.042371861372494,-299.9999999999954,6.122116770486906,46.58704608178372,1.1339007761210678,1.5081072939250013,0.7458202728573291,-178.5532493350767,561
72,25.743376542960554,-126.79396171505833,4.68300644596232,79.99999999997836,0.41112230623124324,1.0582001866123902,0.577135671022786,-155.16886133973608,496
22,7.287211324288137,-95.55358954985755,5.724858149298348,9.604167014821684,0.8544965872051378,1.3413672180412402,0.5544013884142602,-134.22699503864695,508
87,30.922381779029667,-214.34986557430537,4.859514313319324,79.9999999999977,2.218757817156936,2.365775194430364,0.9999999999999989,-158.62087563867317,571
3,39.35704082053692,-269.803028492834,3.118626526627625,79.99999999999956,0.8021273488224683,1.4398152881507555,0.3992891923922735,-158.56810612827547,365
15,54.99463223825267,-263.2036960353799,5.553616267533826,79.99999999999915,2.1837279249515436,1.4094198310232982,0.8906160106618635,-183.93880051955472,546
60,9.666883426574948,-105.306384932267,4.752621121694775,18.437762017212307,1.0981904225001948,1.628856570493459,0.627910788232921,-131.53175195878532,470
16,11.328799096314434,-82.02382150848202,7.231397944656976,10.840400653973209,1.0583177508827517,1.7933375535820575,0.3086715304457251,-161.27156193426393,533
11,10.867774260148693,-161.71868445820675,6.707061062616551,17.570607001462697,1.4661107687659598,2.151000263562872,0.788885212832283,-126.04205743358696,674
83,50.54501740665127,-262.68089235867484,4.342370570846449,79.99999999999866,0.06948275957709837,3.3886157664618617,0.9999999999999951,-176.79550062265565,462
66,48.86874545626603,-284.08881204672446,6.267161378562307,79.99999999999747,0.05381595614683832,2.5999865055714055,0.676974137986193,-176.5065023333111,626
25,20.26610082429267,-137.6132702225604,3.8680525679198774,79.9999999999989,1.5600010293654423,1.729140990342025,0.6703945140978188,-145.65538513547145,466
2,52.764869927525595,-299.9999999998961,7.741814050917617,60.5701236618535,0.4651654759008794,2.1275344835652676,0.7969325637804413,-176.26919362868452,667
91,14.654729031803605,-141.92829982410393,7.0556421351080765,18.304894638491835,0.12483308440658325,1.6675007458150604,0.5496095017404758,-151.80183489713528,633
19,19.02882097837244,-159.39562870858668,4.978943341551706,17.333518896840143,1.4644052054868346,1.481861283650088,0.6572395260507731,-165.77439417047367,427
90,56.97893366055152,-278.4029160294309,4.3500996127873,79.99999999999676,0.9280465232787529,1.3472566678260272,0.9999999999999775,-187.8529497376688,454
69,12.764993471433513,-131.59359856180217,5.1940982802191344,15.55111517493011,0.8109209567360545,1.6300076955830995,0.6670888967588415,-146.4021720400179,483
31,10.145355795409635,-70.82653074135679,6.653986900180513,15.171411212361786,0.9760113504135448,1.5387934732328015,0.7083833531396994,-151.23965075795167,577
6,25.83969147456033,-133.0235379546762,4.69407120995753,41.543828794557676,3.2294970638545206,3.1745216631158453,0.9999999999999792,-154.4690431342865,447
62,8.607534280416516,-50.597574845622546,6.842126353540277,14.633708313567212,1.542722064046008,1.3655465044671016,0.938406994580355,-151.66723401313686,598
59,52.73800334915926,-299.99999999999727,6.5235408801565,66.57296449983042,0.367366041393536,1.9817327415874844,0.7366151123854038,-181.05017875458077,606
36,7.972567925593744,-46.32988096913863,6.04051138521245,9.645458936656809,0.09493497351323477,2.0197879991999166,0.879842978172864,-153.20034302792877,468
94,7.6221113342369335,-104.47982099799276,5.002435225773613,8.598015287082262,0.9422951489081506,1.4323974213251922,0.2062525730506356,-133.96058787395324,399
102,34.540512944241684,-299.99999999999557,6.791603187961653,50.028191053847245,1.1360488379724631,3.3001462993418653,0.9536986757800302,-151.65863921654193,671
86,14.734962941160013,-126.31030880185773,4.978479214492845,19.04531166013146,0.23539461564918662,2.2335150485941524,0.3888194083405815,-143.674652247244,429
54,28.006891370462338,-124.24605767096313,7.116342258969042,40.07688801588259,0.7491047615802022,1.4138688116485407,0.7085368836403727,-172.92530689197318,622
23,42.12053717684576,-293.14923867678476,5.851954128851996,54.23040366893141,0.7435131647611222,1.5549459154537755,0.8718086099844967,-172.6232261769585,588
88,28.386360327734145,-242.0658585711131,5.3657262155937,60.94132557966289,0.8624805853881807,2.362607225794357,0.8447822652080318,-151.27964400312015,603
64,5.093576644803086,-42.1492997208384,5.09824158198165,5.901681825035226,0.9248889062750016,1.0302235364827357,0.9999999999999959,-147.38874894711427,391
38,29.9297604172607,-299.99999999999983,6.105247666552412,35.227207492592264,0.7979243945526708,2.4085352326793013,0.8900043382230199,-161.91136499949425,626
81,28.490572203670105,-194.3893549484971,4.435062330503559,40.59585466058421,0.9663473765602992,1.9282042061921576,0.8700816992164242,-164.33737375484588,456
77,33.53431459978291,-289.6882209987714,2.6242001483252935,72.87569047568462,0.043577847881925535,1.2023566857092658,0.26963232035738094,-152.28808644568994,342
20,15.350169675953403,-101.40279611725683,9.325761902177877,14.649523438300882,1.2715230325531375,3.095241006134751,0.07673007762947048,-162.41480542659238,689
